source,target,frequency
{'Robert Daddy Jr s Girl '},{' is off '},1
{'Correctacon '},{' Isaacdamus '},1
{'Jack s Revenge is my boat '},{' '},1
{'El'},"{'Lis Jackson', 'Kelly Smahlt', 'Marvel Fury', 'Sam Cooke ', 'Anna Giulia Depp Waldman', ' is off ', 'Katie IBelieveHim', ' ', 'Paula ', 'Sweetest Sands ustice or ohnny epp ', 'True MJ Fan', 'Rachel Green ', 'Ivy99 Wald Mignon ', 'Gabi', 'UniqueCheema', 'JusticeForJohnny', 'aijd', 'inchhighpi', 'againstdomesticviolence', 'AlltheShips Wald mignon', 'Ingeborg', 'Elaina', 'moog taylor s version '}",23
{' anna loves alex sm '},{' '},1
{'Jack'},{' '},1
{'Lonely Abandoned Beagle'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Lori'},"{'Aurora FFP2', 'Aliza Pronounced Aleeza ', ' Mort Rainey', 'z', 'Nympha ', 'Robin Wald Mignon I support THE TRUTH '}",6
{'amalia'},{'jazzwoman1992'},1
{'Deppthebest '},{'inchhighpi'},1
{'catherine griffiths'},{'Anne Claire GAY'},1
{'TK'},"{'Haillarsquad', 'powpowpunch'}",2
{'Capt Radiator that Horror '},{' '},1
{''},{'Tepa M T'},1
{'THEDARKKNIGHTMAR3'},{' '},1
{'Petlover218'},"{' is off ', ' M ', 'Suellen S DEPPHEAD'}",3
{'Ukume'},{'El Prieto '},1
{'STS Media'},{'Samji'},1
{'houseofharkncss mp4 '},"{'TheMadRatter Gwennafran ', 'sheila'}",2
{'daily prince adam'},{'TheWonderfulWorldofTracy'},1
{'annie'},{'Harleycosplay'},1
{'AderynTheHylian'},{'love '},1
{'RoyaltiD DeppWarriors'},{'ariana '},1
{'Nana La'},{'Johnny s Angel '},1
{'Jelaine'},{'Johnny s Angel '},1
{'Moon'},{'Teri Carson '},1
{' '},"{'Luke', 'may', 'Breathtaking', 'Shruti Rao', 'Holland March', 'Curtboi', 'Mr 2022', 'june', 'The Marvel Sheriff', 'depressed rat WattWarriors'}",10
{'Alycia'},{'Max'},1
{'Papaya'},{'Raj'},1
{'Vicki'},{'Johnny s Angel '},1
{'Christine Mignon '},{'Teri Carson '},1
{'Life s a bitch Now so am I '},{'Taco bell'},1
{'Super Cringe Ratcatcher Gang'},{'RideOrDis'},1
{'Laura '},{'Victoria Breakwell Wald Mignon '},1
{'Bazarette74'},{'Moodpoint'},1
{'TanHar'},{'Rebecca Mew JusticeForJohnnyDepp Justice4JenHowell'},1
{'hillarydeanna'},{'Rae'},1
{'Tyler KG NATION '},{'Kelly Smahlt'},1
{'Emily'},{'Teri Carson '},1
{'R'},{'Gabi'},1
{'Scarlet'},{'graper'},1
{' '},{' Om Dr mm '},1
{'Engeltje'},"{'Susan', 'Sam Cooke '}",2
{'Andrew'},{'Gabi'},1
{'joann hess'},"{'Kris ', 'inchhighpi'}",2
{'HoneyHani'},{'Iesu Mawr '},1
{'Nave N '},"{'Susan', 'Paula ', 'Mrgan A Pryce IBelieveHim', 'Vicky Massey Bloodwo', 'Elisa Day'}",5
{'Amaria'},"{'Aurora FFP2', 'inchhighpi', 'Victoria Breakwell Wald Mignon '}",3
{'Gerry Sepulveda'},{'love '},1
{'Elzta '},{'inchhighpi'},1
{'Samantha Bludsworth'},{'Tongo Bozzie '},1
{'fati VOYAGER '},{'Teri Carson '},1
{'TwitAssassin'},{'Mind The Wald Mignon'},1
{' '},{'Sandra Deanne'},1
{'David Eats Media'},{'Gabi'},1
{' rain '},"{'Artemis RestoreTheSnyderVerse', 'I met stana katic', 'NinaRoxx8825'}",3
{'Kountry Waldmignon '},"{' ', 'abbieee', 'Speak Of The Mignon ', 'inchhighpi', 'Anna Giulia Depp Waldman', 'Mango', 'Cherry B ', 'Horae of Peace'}",8
{'I m a Dolphin'},"{'Princess Consuela Bananahammock', 'NinaRoxx8825'}",2
{'Chlo '},"{'Joel Stoner', 'Cuitlacuahuitl'}",2
{'sheila'},"{'JusticeForJohnny', 'Libby JusticeForJohnnyDepp', 'inchhighpi'}",3
{' HenryCavillSuperman'},{'Horae of Peace'},1
{'SummerB'},"{'Andrea Deledda', 'Martina Snape '}",2
{'Johnny Depp loves you JusticeForJohnnyDepp'},{'Jason Byrne'},1
{'Will '},"{' ', 'DeppFanPage ', 'Tongo Bozzie ', 'Pamela McCafferty', 'Moni', 'Cheryl Drake ', 'Jen Richard', ' Katie Waldman Depphead', 'Lora Dee', 'The Twisted Samurai', 'Rwish', 'Linda Lou ', 'rds AlJacob', 'Elisa Day', 'Simply Me ColonelDepp'}",15
{'Luna '},"{'pirate justiceforjohnnydepp', ' Om Dr mm '}",2
{'The Seed Of Truth'},{'inchhighpi'},1
{'java noob'},{'Ewinters Wald Mignon'},1
{'Speedster Support JD DontBuyTheSun'},"{' Alicia Jewell ', ' Om Dr mm '}",2
{' '},{' MSW '},1
{'Lilith '},{' is off '},1
{'bel'},{'Adorkable Ally'},1
{'JusticeForJohnny'},"{'John Waldman ', ' is off '}",2
{'Galt'},{'Jhanvi Tiwari'},1
{'Jazz'},"{'Paula ', 'Robin Wald Mignon I support THE TRUTH '}",2
{'Father Jack Sheepee'},"{'Liono Grinch', 'Haillarsquad'}",2
{'Kelly Smahlt'},"{'Paula ', 'Kerri McCoy'}",2
{'Jette Bisexual Homoromantic child '},{' '},1
{'painfulgamer'},"{'Christine Mignon ', 'Johnny s Angel '}",2
{'Siv ceo of jonathan pine'},"{' ', 'Dee'}",2
{' amber mei '},{'Spirit of Dani '},1
{'Erin Grey '},"{'Paula ', 'Murmeltier '}",2
{'Vineet Kumar Jaiswal'},{'Victoria Breakwell Wald Mignon '},1
{'Tarik'},"{' ', 'NEW ACCNT thebossenova'}",2
{'NitaWhosRumsAlwaysGoneWaldmignonHornswaddledwarior'},{'Victoria Reilly'},1
{'Salem'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Wrennie '},{'rat boi '},1
{'Alan is hyped for Wolverine '},{' Om Dr mm '},1
{'Kayla Brantley'},{'Hellennehellenne '},1
{'Monkey D Luffy'},{'Caroline'},1
{'Anne'},{'Cheryl Drake '},1
{'Doctor Soup'},{'Kountry Waldmignon '},1
{'K Dots Sanctum Elite Saiyan Nigga They '},"{'Kris ', 'Robin Wald Mignon I support THE TRUTH '}",2
{'Emi Fuster'},"{'M nik M', 'Gabi'}",2
{'Gellert Grindelwald'},{'Krakoa Magneto'},1
{'Nataly'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Bishop Battinson Kate Bishop The Batman Era'},{'Engeltje'},1
{'Uncle Fun '},{'Engeltje'},1
{'Ghost'},"{'Saa', 'Gabi'}",2
{'InquisitiveMind '},{'aijd'},1
{'iLoafCarbohydrates'},{'J ai tout lu'},1
{' '},{'Louise Hatfield'},1
{'JMac n Cheese '},{'TheMadRatter Gwennafran '},1
{'Qazi Shah Zaib Tareen'},{' StreamStepBack'},1
{' '},{'dragonborn of rivia'},1
{'T'},{'ammar'},1
{'John Smith'},{'MadMaria Wald mignon'},1
{'QueutreMcRib He Him pls rt Pinned'},"{'VashtiV mainlines avocados sings like a cat', 'Paula ', 'Sam Cooke '}",3
{'duda reclamando ela dela '},{'M nik M'},1
{'h '},{' '},1
{'ya YEET'},{'Princess Consuela Bananahammock'},1
{' S M '},{'Ewinters Wald Mignon'},1
{'Fleeee'},{'JD '},1
{' Katie Waldman Depphead'},{'Victoria Reilly'},1
{'C URTNEY '},{'Robin Wald Mignon I support THE TRUTH '},1
{'Iron Wolf'},{'Kountry Waldmignon '},1
{'Ellen'},{'Gabi'},1
{'spencer stream rwy'},{'bigbootyboi'},1
{'Pretty Odd Fucking Weird'},"{'Liono Grinch', 'Paula ', 'Kris '}",3
{'Kort'},{'Libby JusticeForJohnnyDepp'},1
{'Ayesha Khalid'},{'Gabi'},1
{'Conservatives are Vile'},{'luci swanson'},1
{'Tania Fuoco'},{'bruhman'},1
{'Jade '},"{'Princess Consuela Bananahammock', 'Libby JusticeForJohnnyDepp'}",2
{'colb '},{'CAPRI SUN PAPI '},1
{' Harvi Hermitwt Appreciation Acc'},{'Libby JusticeForJohnnyDepp'},1
{'KiP'},{'Princess Consuela Bananahammock'},1
{'marisa 55 days until batman'},{'Gabi'},1
{'i am '},{' Stevie J Raw '},1
{'Mel'},{'Horae of Peace'},1
{'Madd Maddox'},{'VashtiV mainlines avocados sings like a cat'},1
{'Nikola tesla'},{'SweetChastity'},1
{'Everything Ethical'},"{'YouGottaBeKiddingMe2121', 'Game Over '}",2
{'Cass'},{'Libby JusticeForJohnnyDepp'},1
{'A L E J A N D R A'},{'TheMadRatter Gwennafran '},1
{'ig mikes spaghetti'},{'FC'},1
{'jaker'},"{'Susan', 'ForDaMik JohnnyDeppIsInnocent Justice', 'Candi', 'Caitlin'}",4
{'GOLDEN'},{'Kountry Waldmignon '},1
{'Katrina VanTassel'},{'Caitlin'},1
{'ChippedCup'},{'The joker once known as Bahia do Sul Ronin 09'},1
{'savannah'},{'Fabi IBelieveHim '},1
{'Rebecca'},{'T'},1
{'Romy'},{'Dr Jayne B Waldmingon PHD '},1
{'confused requiem'},{' Kerryanne E Wald Mignon '},1
{' '},{'Candi'},1
{' '},"{'Candi', 'Sam Cooke '}",2
{'Johnny Depp s Guy'},{'Liono Grinch'},1
{'sharon de noel gallagher'},{'SweetChastity'},1
{'Deimian'},"{'Susan', 'love '}",2
{'Beata'},"{'Susan', 'TerryEllahElsa'}",2
{'HumanPhoenix'},{'Santos'},1
{'emma '},"{'Ra l S JusticeForJohnnyDepp', 'Marvel Fury', 'katt', 'NinaRoxx8825', 'Alejandra ', 'Peepie'}",6
{'noelia '},{'Peepie'},1
{'Dolfo Mariano'},"{'Vanessa E ', 'Robin Wald Mignon I support THE TRUTH ', ' is off ', 'Gabi'}",4
{' '},"{'Princess Consuela Bananahammock', 'Gabi'}",2
{'Cott0n Candy'},{'Andrea Oldfield'},1
{'Underblank '},{'Sally Star'},1
{'Vokul'},{'Support Johnny Depp Minamata out in LA '},1
{'Algu m a '},"{' Mort Rainey', 'Teri Carson ', 'YouGottaBeKiddingMe2121'}",3
{'Sal Esme'},{' Katie Waldman Depphead'},1
{'helena'},{'Kristin Love '},1
{'Roo'},{'Vitor'},1
{'Krish'},{'Gabi'},1
{'Oups Sleepwater'},{'Princess Consuela Bananahammock'},1
{'Anthony'},{'Gabi'},1
{'Robin Wald Mignon I support THE TRUTH '},{'NinaRoxx8825'},1
{'hela'},{'Misu Mignonne '},1
{'Henry Tomasino'},{'Gabi'},1
{'daniel'},{'ForDaMik JohnnyDeppIsInnocent Justice'},1
{'depressed rat WattWarriors'},{'FlowerBOT'},1
{' mature gambino '},{'Robin Wald Mignon I support THE TRUTH '},1
{'MSengineergirl'},"{'Liono Grinch', 'Speak Of The Mignon '}",2
{'FatHorseGNB'},{'Caitlin'},1
{' '},"{'Andrea Deledda', 'We All Shine On', 'Pamela McCafferty', 'Keeley Young '}",4
{' what the hell '},"{'Shirley Webster', 'Gabi'}",2
{'Humble Bee'},{'Robin Wald Mignon I support THE TRUTH '},1
{'GeminiWitch '},{'sheila'},1
{'Jack Jackinovic'},{'powpowpunch'},1
{' '},{'Gabi'},1
{'V'},"{' ', 'BecNotTheBot ', 'Caitlin', 'Jessy Depp ', 'Sandra Deanne', 'Alana', 'Kei ', 'Kountry Waldmignon ', 'ForDaMik JohnnyDeppIsInnocent Justice', 'RideOrDis', 'brittney of oldstones', 'John Waldman ', ' is off ', 'Linda Lou ', 'Depp s girl ', 'z', 'Dr Jayne B Waldmingon PHD '}",17
{'Marni'},{'YoNoHe Sido'},1
{'Equality for All'},"{'irishka kveliashvili', ' rhiane ', 'Kristin Love '}",3
{'Me me com '},{'Ewinters Wald Mignon'},1
{'Caro Casta eda'},{'Louise Hatfield'},1
{'MummyMorag'},{' Katie Waldman Depphead'},1
{'Ashanti68'},{'AnotherJackieD'},1
{'Chi ha lanciato questo hashtag '},{' and she comments '},1
{'Donald Covid Trump'},"{'Eskarina', 'Fleeee', 'Kei '}",3
{'ADG FB'},{'Nor33 '},1
{'Jort Michel Connard '},{'Victoria Breakwell Wald Mignon '},1
{'Miss Teapot'},{'TheMadRatter Gwennafran '},1
{'selin'},"{'leah bennett', 'Kountry Waldmignon '}",2
{'Edward D Wood Jr '},{'JusticeForJohnny'},1
{'Siddhant Chourasia'},{'Kei '},1
{'JulieeAnnaBanana'},{'Mind The Wald Mignon'},1
{'VirginMick'},"{'Ewinters Wald Mignon', 'WestCoastMeshFighter WCMF'}",2
{'Wendy G'},"{' ', 'Depp s girl ', 'Elisa Day'}",3
{'Gwen Mercury'},{'Belinda '},1
{'luizito '},{'Jen Richard'},1
{'ThatGuy '},{' '},1
{'kipo RATPISS DINOCULT TWT'},{'Stephanie Brown'},1
{'MazyFossett'},{'Gabi'},1
{'kat '},{' Om Dr mm '},1
{'Madhura Nawale'},{' Kerryanne E Wald Mignon '},1
{'girasole stralunato '},"{' ', 'TerryEllahElsa'}",2
{'Tilda B '},"{' R a V e N ', 'Gabi'}",2
{'Sara facciamorete'},{'Fleeee'},1
{' Writer of EGGBEATER comic'},"{'teytanus', 'rogster', 'True Krdnchki', 'MadMaria Wald mignon', 'Mellie ', 'ForDaMik JohnnyDeppIsInnocent Justice', 'Amy x', 'dy Depp', 'TerryEllahElsa', 'res ipsa loquitur savvy ', 'casey ', 'Violetta', ' Om Dr mm ', 'Tom', 'Elisa Day', 'Frances', ' J W Fake', 'T'}",18
{'GothamSiren92'},{' '},1
{'mz'},{'Wendle Robo'},1
{'Victoria Breakwell Wald Mignon '},{'Vivian '},1
{'Sophie '},"{'Kountry Waldmignon ', 'Mea parvitas KeepJohnnyDeppAfloat'}",2
{'Anias'},"{'RideOrDis', 'AngelaluvDisney', 'Susan'}",3
{'teddy '},"{'Crista Lea', 'Pamela McCafferty', ' and she comments '}",3
{'Harleycosplay'},{'Libby JusticeForJohnnyDepp'},1
{'buh buh bacon'},{'MERY'},1
{'Mirka'},{'Gabi'},1
{'Chlo Si'},"{'', 'ByeByeSuccubus', 'Scryndi SouthFloridaThrifter', 'Marvel Fury', 'joby', 'Jen Richard', ' Om Dr mm '}",7
{'Luna'},{'Teri Carson '},1
{'Real Life Stuff'},"{'Libby JusticeForJohnnyDepp', 'Robin Wald Mignon I support THE TRUTH '}",2
{'Niroshi Jayathilake'},{'Robin Wald Mignon I support THE TRUTH '},1
{'lucas '},{'old pretendent '},1
{'moved'},{'Jen Richard'},1
{' '},{'Libby JusticeForJohnnyDepp'},1
{'Cheryl Drake '},{'Scryndi SouthFloridaThrifter'},1
{'Lisa Lamb'},{'Sondra Weisberg '},1
{'Zel DeCasa '},{'Daeny RL Read '},1
{'lala '},"{'Kountry Waldmignon ', 'Mrs John Christopher Depp II'}",2
{' Mia'},{'Hermeline '},1
{'kira facebook on'},{'Teri Carson '},1
{'Kerrin Jam '},"{'Anna Giulia Depp Waldman', 'Ewinters Wald Mignon', ' Om Dr mm '}",3
{'sparky '},{'Paula '},1
{'B M W '},{'good will'},1
{'Cassandra Keck '},{'Teri Carson '},1
{'bea'},{'Nor33 '},1
{' '},"{'', 'JDismyGrindelwald', 'Ewinters Wald Mignon', 'EllieV Not A Bot ', 'donotfallintothetrap', 'Fleeee', 'Louise Hatfield', 'Anna', 'Moni', 'Emmalou', 'Rae', 'Blue Gansey is kind of on a break', 'Depp s girl ', 'Cheryl ', 'Keeley Young ', 'Pamela McCafferty', ' Papi Schmear ', 'Stacey Skirving ', 'Violetta', 'margo ', 'z', 'Kimara'}",22
{'Cowman s Country Slaughterhouse'},"{'SIGYN JusticeForJohnnyDepp', 'Ewinters Wald Mignon'}",2
{'Forlornia'},{'Raven JusticeForJohnnyDepp'},1
{'Johnny s Angel '},{'The Twisted Samurai'},1
{'JadentheJedi'},"{'p60p45', 'ReemDepp Johnny Depp Deserves Justice', 'Justyna', 'Luna', 'Teri Carson '}",5
{'Jane'},{'Luigi Elia'},1
{'JennLKirch'},{'Bazarette74'},1
{'amber heard is an abuser'},{'Raven JusticeForJohnnyDepp'},1
{'br y'},{'Reality Papi'},1
{' estreghetta '},"{'Musey s Modern Dreadfuls back up acct ', 'DeppFanPage ', 'Keeley Young ', 'Teri Carson '}",4
{'Shazzam '},"{'Ewinters Wald Mignon', 'Ra l S JusticeForJohnnyDepp'}",2
{'Flushable Toilets Are For Fascists '},{'EllieV Not A Bot '},1
{'tracey powell'},{'Star la Shi'},1
{'Truth at all Costs '},{'Murmeltier '},1
{' Control KrxmSIN '},{'Star la Shi'},1
{'Pivitos'},{'Ewinters Wald Mignon'},1
{'I am Capitan Jack Spparow sawy '},{'Princess Consuela Bananahammock'},1
{'hebasweetheart'},{'Star la Shi'},1
{'Melissa Arnott'},{'Star la Shi'},1
{' '},"{'victoria ', 'Nicole Marie', 'Frances1985 ', 'Elaina'}",4
{'David'},{'KarenDVsurvivornottabot'},1
{'Marcos Ciavala'},"{'Princess Consuela Bananahammock', 'inchhighpi'}",2
{'Inga '},{'Correctacon '},1
{'BlackOpsMason'},{'Princess Consuela Bananahammock'},1
{'The Uncommon Sense'},{'inchhighpi'},1
{'Sunflower '},{'Kris '},1
{'Tongo Bozzie '},{'Nor33 '},1
{'maddenone'},"{'Teri Carson ', 'Robin Wald Mignon I support THE TRUTH '}",2
{'Christina Darsam'},{'Edward D Wood Jr '},1
{'Pastero '},{' MSW '},1
{'Ajar d Multiplier'},{'ForDaMik JohnnyDeppIsInnocent Justice'},1
{'AJ '},"{' ', 'danijela', 'powpowpunch'}",3
{' Om Dr mm '},{'windali'},1
{'E '},{'Talal'},1
{'Tatiana '},"{'RideOrDis', 'Larsa Wy'}",2
{'Unbiased Critics'},{'Barnabas'},1
{'Sarah'},{'TheRealLauraB '},1
{'dabria'},"{' Papi Schmear ', 'Vive Harris'}",2
{'Meidas117 '},{'Annpanwoman BTS HAG'},1
{'dreams'},"{'lola kenobi', 'Sammy '}",2
{'nancy '},{'Mick minas'},1
{' Savvy 3 LoveProtectSupportJD'},"{'international playgirl', 'Lisa '}",2
{'ana'},{'Jacob Airey'},1
{'Kirstynashlee'},{'Teri Carson '},1
{'shazzee86'},"{' SEC On A Break', ' Stevie J Raw '}",2
{'cha '},{'MrsHiddleston'},1
{'Bee '},{'Teri Carson '},1
{'kinia'},{'Libby JusticeForJohnnyDepp'},1
{'The Attitude Bender'},"{'Paula ', 'windali', 'Kelly Smahlt', 'ForDaMik JohnnyDeppIsInnocent Justice', 'LuigiDurdn', 'Blue Gansey is kind of on a break', 'Keeley Young ', 'LadyDelishOz'}",8
{'dominique'},"{' ', 'Libby JusticeForJohnnyDepp', 'Allen Shaw Waldman Self Elected Affirmation Fae '}",3
{'ella'},"{' ', 'Libby JusticeForJohnnyDepp'}",2
{'Arsie Fox Taylor s Version '},{'Libby JusticeForJohnnyDepp'},1
{'Meg '},{' '},1
{'ezzie'},{'TheMadRatter Gwennafran '},1
{'The Enthusiast backup account'},{'Aamina'},1
{'Monadorni Jim nez'},{'Caitlin'},1
{'Carmine'},"{' ', 'FlowerBOT', 'Libby JusticeForJohnnyDepp'}",3
{'marylean'},{'inchhighpi'},1
{' '},{'Sam Cooke '},1
{'Kris '},{'Kris '},1
{'t3r3gram'},"{'Kountry Waldmignon ', 'Lisa ', 'Angelique Angello', 'Teresa Lima '}",4
{'P ssmaker'},{'sheila'},1
{' '},"{'YouGottaBeKiddingMe2121', 'Caitlin', ' Martpunchispunchis'}",3
{'RomanQais '},{'Modest Muslim '},1
{'Blondielibra123 '},{'Louise Hatfield'},1
{'Joseph Smith'},{'Life s a bitch Now so am I '},1
{'saddZ Manchild Stan Arc STREAM SIFT'},{'Biribin THE BATMAN 0 '},1
{' '},{'Ewinters Wald Mignon'},1
{'johnny depps bed'},"{'', 'Johnny Depp Forever ', 'Vive Harris', 'Ewinters Wald Mignon', 'Lisa Salustri'}",5
{'Swarna'},"{'Blue Gansey is kind of on a break', 'Speak Of The Mignon '}",2
{' '},{' SEC On A Break'},1
{'Miss V Vernita Irvin '},"{'Dahlia', 'irishka kveliashvili'}",2
{'Soireeeee'},{' is off '},1
{'SHANNON '},{'polynomial c'},1
{'Mabel8ble2'},"{'Samwinchester50', 'Pamela McCafferty', ' SEC On A Break', 'Milla Topolini '}",4
{'lavander'},{'Lisa '},1
{'Marianne Lloyd'},{'Sweetest Sands ustice or ohnny epp '},1
{'ThatPandaCat'},"{'Pam Love ', 'Ewinters Wald Mignon', 'Alejandra '}",3
{'Sambo'},"{'Anna Giulia Depp Waldman', 'Lisa Salustri', 'p60p45'}",3
{'Ya Boy Gary'},{' '},1
{'Deb3780'},{'Ewinters Wald Mignon'},1
{'Ida Almqvist'},{'Berenice'},1
{' '},{'leah bennett'},1
{'ashlynn'},{'Lisa '},1
{'Misael38'},{'Sam Cooke '},1
{'Jak'},{'Kountry Waldmignon '},1
{'Your Daily Dump'},{'Chloe Marie '},1
{'Jackson James Michael Gilmore'},{'Hello There'},1
{'Trevor'},"{'p60p45', ' Maria Amaro ', 'Ewinters Wald Mignon', 'cici', 'pedro ', ' is off ', 'Emylle ', 'Teri Carson ', 'danilo ', ' ninha '}",10
{'ByeByeSuccubus'},{'FlowerBOT'},1
{'nefelibata'},{'Blueberry'},1
{'justiceforjohnnydepp'},{'TanHar'},1
{' '},{'Juliette '},1
{'jaynie86'},{'Mellie '},1
{'Speak Of The Mignon '},"{'Iesu Mawr ', 'rds AlJacob', 'deanna pronounced DEENA'}",3
{'Manny'},{'The Phantom of the Opera'},1
{'Arghavan'},"{'Robin Wald Mignon I support THE TRUTH ', 'TheMadRatter Gwennafran ', 'Alice Preciado', 'Sam Cooke '}",4
{'Tepa M T'},{' is off '},1
{'Marie Wald Mignon '},{'sheila'},1
{'Lara Depp'},"{'Seafarerbaby aka Flying Without Fear ', 'Ra l S JusticeForJohnnyDepp', 'NinaRoxx8825', 'Alejandra ', 'Julie Robinson ', 'Florena '}",6
{'Jacko JusticeForJohnnyDepp'},"{'Patricia Van Ree IBELIEVEJOHNNYDEPP', 'nickel'}",2
{'Marina Cardoso'},"{'YouGottaBeKiddingMe2121', 'Princess Consuela Bananahammock', 'windali', 'Ra l S JusticeForJohnnyDepp'}",4
{'Annie Angel '},"{'Horae of Peace', 'JD s Supporters Survey '}",2
{'senator dani wald mignon '},{'x'},1
{'Dana Love to Tom Loki '},"{'Lisa ', 'TheMadRatter Gwennafran ', 'powpowpunch'}",3
{'Evidence Matters'},{'PWagersWaldman'},1
{'Medicina de Mar'},{'powpowpunch'},1
{'Whaaat '},"{'Ra l S JusticeForJohnnyDepp', 'sheila'}",2
{'Gina'},"{'Annpanwoman BTS HAG', 'Vive Harris'}",2
{' AnnG '},{'FMGiveMeTruth '},1
{' River Song '},"{'Teri Carson ', 'good will', 'Tongo Bozzie '}",3
{'Rushi Brahmbhatt'},{'VirginMick'},1
{'Elin'},{' Xiao haver '},1
{' '},{'Ra l S JusticeForJohnnyDepp'},1
{'Fille Ecosse'},{'Sam Cooke '},1
{'Heleboll '},{'Sally Star'},1
{'Camilo supremacy '},{'Robin Wald Mignon I support THE TRUTH '},1
{'Augusto Candido'},"{'Princess Consuela Bananahammock', 'Nor33 '}",2
{'Anastasia'},{' Mindy King '},1
{'Cinnamon Wifey'},{'KSM things to love'},1
{'JusticeforJohnny wewillnotstop'},{'Sandra Deanne'},1
{'Siobhan 55'},"{'FlowerBOT', 'Elisa Day'}",2
{'Lora Dee'},{'FlowerBOT'},1
{'Shayan'},"{'Mellie ', 'muta'}",2
{'Clive Bixby'},{'Pam Love '},1
{' '},"{'fay ', 'Sally Star', ' Melisa Williams ', 'Tongo Bozzie ', 'brittney of oldstones', 'PWagersWaldman', ' a LH44 ', ' is off ', 'T', 'Elisa Day', 'Harley', 'Kerry saw NWH', 'Pam Love ', ' ', 'Michael', 'Mariam', 'joby', 'Mellie ', 'Andrea Deledda', 'frank drebin', ' r ', 'SweetChastity', 'rami', 'Teri Carson ', 'Blueberry', 'Michelle ', 'Guilherme Leirosa', ' Dr Deanna Troi', 'Windy', 'The Phantom of the Opera', 'C ', 'Ysy21 ', 'CheeryRosie JusticeForJohnnyDepp', 'z', 'medeia ', 'nickel', 'felipe', 'Jamie Laffan ', 'WestCoastMeshFighter WCMF', 'JackDaniel '}",40
{' classicpaws '},{'Aliza Pronounced Aleeza '},1
{'AN Other'},{'Kelly Smahlt'},1
{' Thistle '},{'Tilda B '},1
{'Sasha Ireland'},"{'rds AlJacob', 'Caitlin'}",2
{'MOMO'},{'SimonBarreBrisebois'},1
{'Eli Her'},"{'DeppFanPage ', 'True Krdnchki'}",2
{'Vince Mariota'},{'Scryndi SouthFloridaThrifter'},1
{' JusticeForJohnnyDepp'},{'Sharon Stammers'},1
{'Ace Riley '},{' '},1
{'RealBrooklynDad Defiant '},{' Kerryanne E Wald Mignon '},1
{'Cara Ince'},{'Lisa '},1
{'metallicarebear'},{'Alejandra'},1
{'KimmhyDepp '},{'Lisa '},1
{' '},{'Anna Timeline Warrior'},1
{'waytoopolitical'},{'Robin Wald Mignon I support THE TRUTH '},1
{'LintyLintingtons'},{'blahbydodaday'},1
{'M Justice For Johnny'},{' Om Dr mm '},1
{'Lovely Lemon'},{'Robin Wald Mignon I support THE TRUTH '},1
{'Calvin'},{'The Twisted Samurai'},1
{'CrisM'},{'Haluu '},1
{'sugarplumcelia'},{''},1
{'Emreiyneth'},{'Violetsvision justiceforjohnnydepp'},1
{'Darya'},{'Mellie '},1
{'NellyMtz'},{' Kerryanne E Wald Mignon '},1
{'BraveMoonGirl'},{'Sandra Govender'},1
{'liza '},{'Pam Love '},1
{' Justice for Johnny Depp '},{'Horae of Peace'},1
{'SamB'},{'EMPEROR BOSS'},1
{'butterfly 21'},{'Libby JusticeForJohnnyDepp'},1
{'Milo234'},{'Kris '},1
{'G A B R I E L A '},{'seedoftruth '},1
{'Karen S nchez'},{'international playgirl'},1
{'kenneth '},{' '},1
{'SARINA'},"{'Sweetest Sands ustice or ohnny epp ', 'Caitlin', 'Tongo Bozzie '}",3
{'Itza Takahashi'},{'TheMadRatter Gwennafran '},1
{'Iesu Mawr '},{'Bazarette74'},1
{'Phoenix'},{'Kris '},1
{'Smithy'},{'Liono Grinch'},1
{'AnotherJackieD'},{'Liono Grinch'},1
{'pirate justiceforjohnnydepp'},"{'Luxdarlz', 'Mellie ', ' Jes s ', 'Martina Snape ', 'Jacko JusticeForJohnnyDepp', ' Cysia they he she ', 'Gal Gadot is Wonder Woman', 'KimmhyDepp ', 'haley ', 'Andrea Deledda', 'Jamie Laffan ', 'shanley ', 'Bazarette74'}",13
{'Lorraine Frisella'},{'Horae of Peace'},1
{'The Romantic Fangirl'},"{'Stephanie Brown', 'TerryEllahElsa', 'TheLadyAutist', 'Louise Hatfield'}",4
{'johnny thebest depp'},{' '},1
{' Esa'},{'blackrainbowsxo'},1
{'Bonifaci'},{'Linda Lou '},1
{'Alejandra '},{'Teri Carson '},1
{'voodoo doll'},{'Elisa Day'},1
{'Go with the flow'},"{'Mellie ', 'Candi', 'TheMadRatter Gwennafran '}",3
{'PacerFox2'},{'Crystal smortrainey'},1
{'Shayna Wesley'},{'Murmeltier '},1
{'AliciaB'},"{'Kaylee Manning', ' Melisa Williams '}",2
{'Mari'},{'Murmeltier '},1
{'No one '},{'dominique'},1
{'pau ness'},{'Scryndi SouthFloridaThrifter'},1
{'Aviana2015'},{'Sam Cooke '},1
{' '},"{'TheMadRatter Gwennafran ', 'Robin Wald Mignon I support THE TRUTH '}",2
{' '},{'Ace Riley '},1
{'Morgan Addams Teague'},{'Mellie '},1
{'Andriana Pavlidou '},"{'Alissa Her She', 'Robin Wald Mignon I support THE TRUTH '}",2
